Path,Date,Width,Height
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/MultiResume/SUI/resumeView_0.png,1415315104000,1025,769
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/Search.png,1415672740000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/Search_dropdown.png,1415672742000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/video_grid.png,1415672743000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/video_grid_filter.png,1415672744000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/video_list.png,1415672744000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/video_list_filter.png,1415672745000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/poeple.png,1415672746000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Nov10/job.png,1415672747000,1024,692
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/iPhone.png,1415924525000,641,1136
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/iPad.png,1415928355000,2049,1536
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Dec.4/start.png,1416031096000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-01.png,1416031096000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-02.png,1416031097000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-05.png,1416031098000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-07.png,1416031176000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-08.png,1416031177000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-09.png,1416031177000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-10.png,1416031178000,1024,693
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-03.png,1416032560000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-04.png,1416032561000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Nov.14/Customization-06.png,1416032561000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/original/Collection Editor.png,1416261187000,2479,2023
/Users/fanguo/Documents/Design File/videoSharing/Collection/original/Collection Viewer_2.png,1416261197000,1025,812
/Users/fanguo/Documents/Design File/videoSharing/Collection/original/Collection Viewer.png,1416261201000,1024,768
/Users/fanguo/Documents/Design File/videoSharing/Collection/collection_info.png,1416871462000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/collection_main.png,1416871463000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/collection_team.png,1416871512000,1024,692
/Users/fanguo/Documents/Design File/Mobile/CanDetailEva.png,1416941129000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Add Featured Content v1_4.png,1416941726000,1365,591
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Add Featured Content v1_7.png,1416941868000,1365,591
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Add Featured Content v1_9.png,1416941930000,1365,593
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Add Featured Content v1_10.png,1416941950000,1365,593
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Add Featured Content v1_5b.png,1416945250000,1367,593
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Add Featured Content v1_5a.png,1416945530000,1367,593
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Add Featured Content v1_11.png,1416947234000,1365,591
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Resource Catalog Widgets v1_1.png,1416952650000,756,567
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Resource Catalog Widgets v1_2.png,1416952696000,756,567
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Featured Content/Resource Catalog Widgets v1_3.png,1416952712000,756,567
/Users/fanguo/Documents/Design File/videoSharing/Collection/collection_thumbnails.png,1416958661000,1192,692
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Testimonials/Add Video Testimonial Ship 2 v3_7.png,1416962394000,1365,591
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Testimonials/Resource Catalog Widgets v1_6.png,1416963614000,756,567
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Testimonials/Resource Catalog Widgets v1_7.png,1416963630000,756,567
/Users/fanguo/Documents/Design File/videoSharing/Collection/Nov26/collection_info.png,1417043879000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/Nov26/main_noVideoInfo.png,1417043881000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/Nov26/SidePanel.png,1417043882000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/Nov26/employeeView.png,1417043883000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/thumbnails_Collection_L.png,1417045824000,400,250
/Users/fanguo/Documents/Design File/videoSharing/Collection/thumbnails_L.png,1417045894000,400,250
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/Search.png,1417481409000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/Search_dropdown.png,1417481411000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/video_grid.png,1417481412000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/video_grid_filter.png,1417481413000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/people.png,1417485500000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/video_list.png,1417486377000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/video_list_filter.png,1417486378000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Dec1/jobs.png,1417486379000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Dec.4/main.png,1417740236000,1025,693
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Dec.4/expand.png,1417740237000,1025,693
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Dec.4/select.png,1417740237000,1025,693
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Dec.4/Customization-17.png,1417832864000,1025,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Dec.4/Alt.png,1417833637000,1025,692
/Users/fanguo/Documents/Design File/videoSharing/Search/switch_5.png,1418260114000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/switch_6.png,1418260461000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/switch_4.png,1418260619000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Testimonials/Add Video Testimonial Ship 2 v3_11b.png,1418337682000,1365,591
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Testimonials/Add Video Testimonial Ship 2 v3_12.png,1418341880000,1365,591
/Users/fanguo/Documents/Design File/videoSharing/Collection/Edit/Edit.png,1418347055000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Testimonials/Add Video Testimonial Ship 2 v3_11.png,1418668734000,1365,591
/Users/fanguo/Documents/Design File/videoSharing/Wireframes for Featured and Testimonials/Testimonials/Add Video Testimonial Ship 2 v3_9b.png,1418686272000,1365,591
/Users/fanguo/Documents/Design File/Mobile/Shell_Icon.png,1418950210000,2048,1536
/Users/fanguo/Documents/Design File/Mobile/iPhone_Icon.png,1418950592000,641,1136
/Users/fanguo/Documents/Design File/Mobile/Icon_card.png,1418951466000,650,1024
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Tabs_iPhone.png,1418953533000,641,1136
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Compare/preScreen.png,1418953624000,1137,641
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Detail/EvaSummary.png,1418954990000,2047,1536
/Users/fanguo/Documents/Design File/videoSharing/Search/Search_2.png,1419289063000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/Edit/Add_content.png,1419384464000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Collection/Edit/collection-03.png,1419902859000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/search_kai.png,1420233609000,1024,692
/Users/fanguo/Documents/Design File/Mobile/notifications/Dec15/shuttle.png,1420499242000,2048,1537
/Users/fanguo/Documents/Design File/Mobile/notifications/Dec15/default.png,1420499349000,2048,1536
/Users/fanguo/Documents/Design File/Mobile/notifications/Dec15/filter.png,1420499350000,2049,1536
/Users/fanguo/Documents/Design File/Mobile/notifications/Dec15/filtered.png,1420499351000,2049,1537
/Users/fanguo/Documents/Design File/Mobile/notifications/Dec15/detail.png,1420499592000,2049,1536
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Dec.4/Customization-11.png,1420755271000,1025,692
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan12/a_2.png,1421091726000,1025,692
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan12/b_0.png,1421118139000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan12/a_0.png,1421118411000,1024,692
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan12/a_1.png,1421118411000,1025,692
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan12/b_2.png,1421118838000,1024,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan12/b_1.png,1421118936000,1025,693
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Phone/Theme-01.png,1421196026000,640,1136
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Rec_Candidates.png,1421276538000,2048,1536
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_CandidateList_Card.png,1421463125000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_CandidateList_Card_Nav.png,1421463126000,1024,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_CandidateList_Card_Nav_Alt1 copy.png,1421463128000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_RequisitionList_Card copy.png,1421463128000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_RequisitionList_Card copy 2.png,1421463129000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_RequisitionList_Card copy 3.png,1421463129000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_RequisitionList_Card copy 4.png,1421464561000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_RequisitionList_Card copy 5.png,1421464561000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/source/Offer_Jan16_CandidateList_Card_Nav copy 3.png,1421465498000,1024,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan16/flow_Jan16.png,1421466437000,3820,1456
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Redesign_PostOHUG_export-20.png,1421793167000,2048,1536
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Redesign_PostOHUG_export-04.png,1421796066000,2048,1536
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Jan20/EndUser_0.png,1421807716000,1024,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Jan20/Admin_0.png,1421807717000,1025,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Jan20/Admin_1.png,1421807717000,1025,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Jan20/Admin_2.png,1421807717000,1025,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Jan20/EndUser_1.png,1421807718000,1025,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Prescriptions_Candidates_Panel_tab1 copy 10.png,1421875754000,1024,692
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/SUI/Req_Candidates.png,1421887149000,1024,768
/Users/fanguo/Documents/Design File/videoSharing/Search/Jan21/Videos_Grid.png,1421888522000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Jan21/Videos_List.png,1421888523000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Jan21/Jobs.png,1421888525000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Jan21/People.png,1421888525000,1024,692
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Phone/Req_Candidate.png,1421967206000,641,1137
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Phone/Candidates.png,1421967641000,641,1136
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Phone/Candidates_Alt.png,1421973394000,641,1136
/Users/fanguo/Documents/Design File/Mobile/PostOHUG/Main/Shuttle.png,1421978218000,2048,1537
/Users/fanguo/Documents/Design File/videoSharing/Add Video/restricted.png,1422328794000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Add Video/public.png,1422328795000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Add Video/defaultList.png,1422329601000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Add Video/searchList.png,1422329630000,1024,692
/Users/fanguo/Documents/Design File/Offer_Conversion/flow_Jan29-01.png,1422529825000,4679,1985
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Candidate_List.png,1422599561000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Create_template.png,1422599561000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_Compare.png,1422599563000,1024,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_InApproval.png,1422599564000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_Progress.png,1422599564000,1024,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_ReadOnly.png,1422599566000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_OfferList.png,1422599566000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_Edit.png,1422599568000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Create_dropdown.png,1422599569000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Create_Req.png,1422599569000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Create_Blank.png,1422599570000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_Filtered.png,1422599570000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_filter_Dropdown.png,1422599571000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Jan29/Offer_Jan16_Offer_ChangeLocked.png,1422599572000,1025,693
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 0.png,1422647968000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 1.png,1422648526000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 2.png,1422648712000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 2b.png,1422649552000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 3.png,1422649792000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 3b.png,1422649934000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 3c.png,1422650242000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Visibility/Search 1b.png,1422660516000,1024,692
/Users/fanguo/Documents/Design File/videoSharing/Add Video/uplaoding.png,1422950768000,1025,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Feb3/Customization-21.png,1423012469000,1025,692
/Users/fanguo/Documents/Design File/Social Integration/R10 Explore/Customization/Feb3/Customization-22.png,1423012469000,1025,692
/Users/fanguo/Documents/Design File/videoSharing/Search/Jan21/Final-03.png,1423013627000,1024,692
/Users/fanguo/Documents/Design File/Offer_Conversion/Feb4/Candidate_List.png,1423135713000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Feb4/Create_template.png,1423135714000,1025,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Feb4/Offer_Compare.png,1423135715000,1024,693
/Users/fanguo/Documents/Design File/Offer_Conversion/Feb4/Offer_Feb4tionList_Card copy.png,1423135717000,1025,693
